ID;Distributor Name;Location;Car Name;Manufacturer Name;Car Type;Color;Gearbox;Number of Seats;Number of Doors;Energy;Manufactured Year;Price-$;Mileage-KM;Engine Power-HP;Purchased Date;Car Sale Status;Sold Date;Purchased Price-$;Sold Price-$;Margin-%;Sales Agent Name;Sales Rating;Sales Commission-$;Feedback
B9036C;Carousell;Oklahoma;Fortuner;Toyota;SUV;White;Manual;8;5;Petrol;2016;8300;47105;200;07/01/2021;Un Sold;01/01/1970;7455;0;0;Swathi;2;0;Poor
57YMZL;APE;Philadelphia;Kags;Renault;SUV;Blue;Automatic;7;5;Hybrid;2018;9100;47114;175;14/07/2018;Un Sold;01/01/1970;8194;0;0;Supriya;4;0;Excellent
MN2L7D;Knox;San Jose;Scorpio;Mahindra;SUV;Red;Manual;5;5;Hybrid;2016;9300;47118;120;10/09/2022;Un Sold;01/01/1970;7854;0;0;Rithvik;2;0;Average
TFQ9Y8;Nufor;Tucson;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Diesel;2022;6300;47119;113;03/03/2024;Sold;10/05/2024;4353;4450;2;Karan;2;19;Excellent
OYUZXV;Kamkar;Tennessee;Thar;Mahindra;SUV;Gray;Automatic;5;3;Petrol;2024;7500;47126;130;12/03/2024;Un Sold;01/01/1970;5581;0;0;Rithvik;1;0;Good
08714D;Olx;Texas;Dzire;Maruti;Sedan;Black;Automatic;5;5;Hybrid;2020;7900;47134;100;29/07/2024;Un Sold;01/01/1970;6193;0;0;Vishwajeet;3;0;Excellent
NUYQ9Z;Olx;Portland;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Diesel;2019;6600;47145;103;28/03/2022;Un Sold;01/01/1970;5412;0;0;Dhruv;2;0;Good
RVTDT7;Sobri;San Jose;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Petrol;2018;6600;47150;103;12/04/2017;Un Sold;01/01/1970;4756;0;0;Sweta;2;0;Excellent
48SGKH;Skipper;New York;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Hybrid;2022;7200;47166;103;07/08/2024;Sold;10/12/2024;6248;7056;13;Shruthi;5;162;Good
84LZSV;Oto;San Jose;Thar;Mahindra;SUV;Red;Automatic;5;3;Hybrid;2021;8800;47172;130;26/11/2019;Un Sold;01/01/1970;7432;0;0;Anushka;4;0;Excellent
R2V7AO;Carousell;Tennessee;Kags;Renault;SUV;Gray;Manual;7;5;Electric;2019;9500;47181;175;25/09/2022;Un Sold;01/01/1970;8436;0;0;Dhruv;1;0;Good
H9IMDN;Ahg;Detroit;i20;Hyundai;Hatchback;Red;Automatic;4;5;Electric;2020;7900;47189;120;10/12/2019;Un Sold;01/01/1970;6163;0;0;Vishwajeet;4;0;Good
NZ22UD;Carmudi;San Jose;Scorpio;Mahindra;SUV;White;Manual;5;5;Diesel;2021;7900;47198;120;09/08/2016;Un Sold;01/01/1970;6401;0;0;Vihaan;4;0;Excellent
S9PWH5;Carmudi;California;Etriga;Maruti;Hatchback;Red;Manual;4;5;Petrol;2021;6300;47201;103;29/10/2021;Sold;12/06/2023;5338;4934;-8;Anushka;5;0;Excellent
KW4CER;Marchi;Chicago;Etriga;Maruti;Hatchback;Gray;Automatic;4;5;Hybrid;2022;7200;47204;103;23/10/2016;Sold;03/09/2019;6068;7334;21;Aarush;3;253;Good
M1KF8C;Carmix;Portland;Hilux;Toyota;Truck;Blue;Automatic;4;2;Electric;2019;9000;47206;200;02/12/2019;Un Sold;01/01/1970;8322;0;0;Aditya;1;0;Good
GUARSM;Carsome;North Carolina;Yodha;Tata;Truck;Blue;Automatic;3;2;Petrol;2020;7400;47220;100;09/07/2022;Un Sold;01/01/1970;6766;0;0;Pranav;1;0;Good
4J78P3;Trivett;North Carolina;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Petrol;2018;6600;47224;150;26/08/2020;Un Sold;01/01/1970;5803;0;0;Swathi;1;0;Excellent
DNADGV;Carousell;North Carolina;i20;Hyundai;Hatchback;Black;Automatic;4;5;Diesel;2020;6500;47227;120;15/09/2015;Un Sold;01/01/1970;5278;0;0;Karan;3;0;Excellent
UC3RHP;Kamkar;Columbus;Yodha;Tata;Truck;Blue;Manual;3;2;Hybrid;2015;8900;47237;100;05/09/2019;Un Sold;01/01/1970;7711;0;0;Shailaja;1;0;Average
VKKOWT;Carsome;Utah;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Petrol;2023;7600;47255;120;28/10/2015;Un Sold;01/01/1970;6348;0;0;Sweta;1;0;Excellent
7H9CPK;Cars24;Chicago;Yodha;Tata;Truck;White;Automatic;3;2;Hybrid;2015;8900;47257;100;14/01/2020;Un Sold;01/01/1970;6935;0;0;Aditya;1;0;Good
8VAFY5;Automart;North Carolina;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Hybrid;2015;8400;47260;100;20/01/2023;Un Sold;01/01/1970;7507;0;0;Hariom;1;0;Good
W4NFSO;Trivett;Oklahoma;i20;Hyundai;Hatchback;Red;Manual;4;5;Petrol;2020;6400;47291;120;20/07/2015;Un Sold;01/01/1970;4844;0;0;Aarush;1;0;Average
LCPCPR;Cars24;Chicago;Thar;Mahindra;SUV;Gray;Automatic;5;3;Electric;2021;9300;47315;130;09/01/2018;Sold;29/01/2021;7318;7753;6;Piyush;4;87;Excellent
7B69GZ;Carmix;North Carolina;Yodha;Tata;Truck;Red;Automatic;3;2;Diesel;2019;7600;47348;100;30/08/2022;Sold;24/08/2024;6350;7753;22;Sweta;5;281;Excellent
FMNHJD;Carmudi;Philadelphia;Dzire;Maruti;Sedan;Red;Automatic;5;5;Diesel;2015;7500;47352;100;02/10/2016;Un Sold;01/01/1970;6773;0;0;Vihaan;3;0;Excellent
PJ1MKR;Kamkar;Tucson;Kags;Renault;SUV;Black;Manual;7;5;Diesel;2022;7800;47379;175;01/06/2016;Un Sold;01/01/1970;6110;0;0;Shruthi;4;0;Average
FZV4F8;Zupps;Portland;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Hybrid;2016;7800;47392;113;05/09/2016;Un Sold;01/01/1970;6588;0;0;Sai;3;0;Average
MRHLAM;APE;Portland;Scorpio;Mahindra;SUV;Gray;Manual;5;5;Diesel;2024;7600;47394;120;27/05/2023;Un Sold;01/01/1970;6178;0;0;Bhavani;2;0;Excellent
D4NOMF;Marchi;Oklahoma;Dzire;Maruti;Sedan;Black;Manual;5;5;Diesel;2015;7500;47395;100;06/03/2015;Un Sold;01/01/1970;5542;0;0;Sweta;4;0;Excellent
RZK863;Carmudi;Philadelphia;i20;Hyundai;Hatchback;White;Manual;4;5;Hybrid;2018;7600;47397;120;30/07/2021;Un Sold;01/01/1970;6950;0;0;Piyush;1;0;Excellent
85XK6N;Cars24;Chicago;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Hybrid;2015;7900;47401;103;23/05/2024;Un Sold;01/01/1970;6951;0;0;Pavan;2;0;Excellent
Y24L8E;Carro;Portland;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Hybrid;2022;8700;47403;120;16/08/2022;Sold;17/01/2023;7116;7796;10;Hariom;4;136;Average
8MO14B;Carmix;Tucson;Plato;Prazo;Convertible;Black;Manual;2;2;Hybrid;2020;9900;47429;250;28/08/2023;Un Sold;01/01/1970;8253;0;0;Shiva;1;0;Good
M177IN;Zupps;Madison;Hilux;Toyota;Truck;Red;Automatic;4;2;Petrol;2018;7600;47431;200;07/07/2024;Un Sold;01/01/1970;6986;0;0;Aditya;3;0;Average
2MFVES;Olx;Florida;Yodha;Tata;Truck;White;Automatic;3;2;Diesel;2023;7200;47433;100;28/04/2019;Un Sold;01/01/1970;5859;0;0;Preeti;3;0;Poor
IT1H1S;Skipper;Oklahoma;Thar;Mahindra;SUV;Black;Manual;5;3;Petrol;2021;7800;47446;130;21/08/2024;Un Sold;01/01/1970;6035;0;0;Swapna;3;0;Excellent
Y0B4ZH;Marchi;Oklahoma;Kags;Renault;SUV;Red;Automatic;7;5;Petrol;2021;7800;47449;175;23/03/2018;Sold;22/04/2019;6372;5286;-17;Krishna;1;0;Average
WESP4H;Motor;New York;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Hybrid;2022;7200;47461;150;25/03/2018;Un Sold;01/01/1970;5799;0;0;Piyush;2;0;Excellent
SHOS8T;Carousell;Tucson;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Electric;2015;9900;47462;120;16/08/2022;Un Sold;01/01/1970;9268;0;0;Pranav;5;0;Excellent
6UN0JK;Kamkar;Tucson;Dzire;Maruti;Sedan;White;Automatic;5;5;Diesel;2017;7300;47469;100;27/05/2018;Un Sold;01/01/1970;6073;0;0;Vihaan;3;0;Good
AYS1UH;Cars24;Columbus;Creta;Hyundai;Hatchback;Red;Manual;5;5;Diesel;2016;6900;47478;113;23/02/2020;Un Sold;01/01/1970;5825;0;0;Anushka;3;0;Excellent
ZVF87T;Knox;Tennessee;Fortuner;Toyota;SUV;Blue;Manual;8;5;Diesel;2016;8400;47482;200;08/08/2020;Un Sold;01/01/1970;6964;0;0;Sweta;2;0;Average
RJIRFH;Skipper;Philadelphia;Etriga;Maruti;Hatchback;White;Automatic;4;5;Electric;2019;8000;47492;103;04/01/2019;Un Sold;01/01/1970;6011;0;0;Aditya;2;0;Good
KJ9NXV;Carmudi;Madison;Yodha;Tata;Truck;White;Manual;3;2;Diesel;2019;7600;47493;100;22/01/2015;Sold;19/09/2017;6256;7515;20;Pranav;2;252;Excellent
SMHU39;Olx;Florida;Seltos;Kia;Hatchback;Black;Automatic;5;5;Petrol;2021;6300;47510;150;05/07/2017;Un Sold;01/01/1970;4341;0;0;Swathi;4;0;Average
35GQKC;Oto;Philadelphia;Dzire;Maruti;Sedan;White;Manual;5;5;Electric;2018;8600;47515;100;16/10/2023;Un Sold;01/01/1970;8042;0;0;Narayan;4;0;Good
OQ8MV2;Trust;North Carolina;Plato;Prazo;Convertible;Blue;Manual;2;2;Diesel;2023;8700;47516;250;21/08/2016;Sold;12/07/2022;7894;7108;-10;Shiva;3;0;Excellent
SYA1R8;Sobri;North Carolina;i20;Hyundai;Hatchback;Black;Automatic;4;5;Electric;2017;8200;47517;120;15/10/2023;Un Sold;01/01/1970;6905;0;0;Dhruv;1;0;Excellent
8ZJGXD;Carmudi;Detroit;Etriga;Maruti;Hatchback;Red;Manual;4;5;Electric;2024;7500;47522;103;15/09/2019;Sold;14/03/2020;6726;7237;8;Karan;4;102;Excellent
IBUN18;Olx;Chicago;Hilux;Toyota;Truck;Red;Manual;4;2;Diesel;2023;7200;47546;200;07/09/2019;Un Sold;01/01/1970;5709;0;0;Sweta;4;0;Excellent
SN1SMW;Carousell;California;Fortuner;Toyota;SUV;Gray;Manual;8;5;Diesel;2022;7800;47557;200;20/05/2018;Un Sold;01/01/1970;7005;0;0;Swapna;5;0;Average
SLI94I;Knox;New York;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Electric;2024;7500;47579;113;25/06/2024;Un Sold;01/01/1970;6130;0;0;Hariom;2;0;Excellent
HL9KT8;Kamkar;New York;Swift;Maruti;Sedan;Gray;Automatic;5;4;Hybrid;2018;8100;47582;115;22/02/2018;Un Sold;01/01/1970;7029;0;0;Vihaan;2;0;Poor
75G179;APE;Philadelphia;Dzire;Maruti;Sedan;Gray;Automatic;5;5;Electric;2021;8300;47587;100;08/04/2023;Sold;17/04/2024;7284;7238;-1;Karan;4;0;Good
586KRV;Carsome;Philadelphia;Thar;Mahindra;SUV;Black;Manual;5;3;Electric;2016;9800;47587;130;10/06/2023;Un Sold;01/01/1970;9063;0;0;Aarush;2;0;Average
M2BJFH;Marchi;New York;Etriga;Maruti;Hatchback;White;Automatic;4;5;Diesel;2019;6600;47611;103;05/08/2020;Un Sold;01/01/1970;5824;0;0;Preeti;2;0;Average
D40M0D;Zupps;San Jose;Plato;Prazo;Convertible;Black;Manual;2;2;Hybrid;2020;9900;47621;250;30/01/2023;Un Sold;01/01/1970;8582;0;0;Aditya;1;0;Excellent
8NIHYG;Carousell;Texas;i20;Hyundai;Hatchback;Blue;Manual;4;5;Hybrid;2019;7500;47650;120;02/08/2021;Un Sold;01/01/1970;5723;0;0;Piyush;3;0;Excellent
6KD57U;Zupps;Tucson;Kags;Renault;SUV;White;Manual;7;5;Diesel;2022;7800;47655;175;14/09/2023;Un Sold;01/01/1970;6313;0;0;Rithvik;2;0;Excellent
DC83ER;Skipper;Florida;Creta;Hyundai;Hatchback;White;Manual;5;5;Electric;2019;8000;47663;113;07/10/2021;Sold;11/08/2021;6128;5451;-11;Shruthi;1;0;Average
632C3V;Sobri;Tucson;i20;Hyundai;Hatchback;Black;Manual;4;5;Hybrid;2018;7600;47664;120;08/03/2015;Sold;27/06/2018;6862;6578;-4;Narayan;1;0;Excellent
9NFFVL;Cars24;Madison;Seltos;Kia;Hatchback;Blue;Manual;5;5;Diesel;2022;6300;47669;150;25/06/2023;Un Sold;01/01/1970;4953;0;0;Preeti;5;0;Good
WJBNON;Nufor;Florida;Thar;Mahindra;SUV;Gray;Manual;5;3;Petrol;2017;8200;47675;130;10/01/2022;Un Sold;01/01/1970;6318;0;0;Sai;4;0;Average
8GUN91;APE;North Carolina;Swift;Maruti;Sedan;White;Manual;5;4;Hybrid;2022;7700;47678;115;07/04/2015;Sold;30/06/2018;6070;4933;-19;Hariom;3;0;Average
8P0LQZ;Ahg;North Carolina;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2021;7800;47678;120;13/11/2019;Un Sold;01/01/1970;6279;0;0;Preeti;2;0;Excellent
6XMXIE;Kamkar;California;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Petrol;2020;6400;47683;150;23/06/2016;Un Sold;01/01/1970;5830;0;0;Ram;3;0;Excellent
C7CAO1;Carro;New York;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Petrol;2024;7500;47698;120;09/02/2018;Sold;16/05/2024;6615;6946;5;Krishna;5;66;Good
SSYKWF;Ahg;Oklahoma;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Hybrid;2021;7300;47704;103;12/01/2022;Sold;27/03/2022;6485;6897;6;Vishwajeet;2;82;Average
ARNCHU;Carsome;Detroit;Hilux;Toyota;Truck;Red;Manual;4;2;Petrol;2019;7500;47712;200;21/03/2024;Un Sold;01/01/1970;5962;0;0;Piyush;5;0;Average
3BQ5QF;Knox;Utah;Yodha;Tata;Truck;Red;Automatic;3;2;Hybrid;2018;8600;47712;100;18/08/2022;Un Sold;01/01/1970;7921;0;0;Shruthi;1;0;Average
RZHX03;Kamkar;Utah;Hilux;Toyota;Truck;Red;Automatic;4;2;Petrol;2022;7200;47713;200;04/12/2016;Un Sold;01/01/1970;6070;0;0;Preeti;5;0;Excellent
U8U86W;Oto;Oklahoma;Hilux;Toyota;Truck;Blue;Automatic;4;2;Electric;2015;9400;47721;200;04/09/2020;Un Sold;01/01/1970;8152;0;0;Arjuna;2;0;Average
OPXAQ5;Marchi;Oklahoma;Thar;Mahindra;SUV;Red;Automatic;5;3;Electric;2024;9000;47726;130;23/06/2018;Un Sold;01/01/1970;7939;0;0;Sai;3;0;Poor
0HO3SN;Skipper;Oklahoma;Swift;Maruti;Sedan;Blue;Manual;5;4;Electric;2023;8100;47731;115;21/03/2017;Un Sold;01/01/1970;6265;0;0;Pranav;1;0;Good
P44I6I;Carmudi;San Jose;Swift;Maruti;Sedan;Black;Manual;5;4;Electric;2020;8400;47736;115;18/10/2019;Sold;16/05/2019;7369;7166;-3;Pranav;4;0;Excellent
5MY4G8;Carousell;Chicago;Seltos;Kia;Hatchback;Red;Manual;5;5;Hybrid;2024;7000;47741;150;02/03/2022;Un Sold;01/01/1970;5971;0;0;Aditya;1;0;Good
AK2XB6;Nufor;Columbus;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Diesel;2019;8100;47751;200;12/09/2020;Un Sold;01/01/1970;7517;0;0;Aditya;2;0;Average
T6DWGV;Sobri;Florida;Plato;Prazo;Convertible;Gray;Automatic;2;2;Petrol;2018;9100;47751;250;10/07/2016;Un Sold;01/01/1970;8389;0;0;Piyush;4;0;Average
YGW9SA;Trust;Tucson;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Diesel;2020;6500;47755;103;28/06/2015;Un Sold;01/01/1970;5678;0;0;Hariom;5;0;Excellent
VNTJ6F;Carousell;Chicago;Kags;Renault;SUV;White;Manual;7;5;Hybrid;2017;9200;47764;175;27/09/2018;Un Sold;01/01/1970;8205;0;0;Dhruv;2;0;Poor
V3J83T;Oto;Denver;i20;Hyundai;Hatchback;Gray;Automatic;4;5;Electric;2016;8300;47767;120;17/12/2020;Un Sold;01/01/1970;6383;0;0;Shilpa;2;0;Good
QMLK9F;Skipper;North Carolina;i20;Hyundai;Hatchback;Gray;Manual;4;5;Petrol;2019;6500;47775;120;06/07/2015;Un Sold;01/01/1970;4559;0;0;Piyush;4;0;Average
DDCPTH;Motor;Florida;Dzire;Maruti;Sedan;Red;Manual;5;5;Petrol;2015;7400;47784;100;06/12/2018;Un Sold;01/01/1970;6269;0;0;Piyush;4;0;Poor
24PFAA;Carsome;California;Yodha;Tata;Truck;Gray;Manual;3;2;Diesel;2023;7200;47800;100;10/02/2021;Sold;01/02/2022;5750;5508;-4;Aarush;3;0;Excellent
IS19VK;Carmix;Philadelphia;Creta;Hyundai;Hatchback;White;Manual;5;5;Petrol;2016;6800;47818;113;24/05/2021;Sold;10/08/2024;6073;5475;-10;Krishna;3;0;Good
31CO26;Trivett;California;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Petrol;2015;6900;47829;103;24/05/2023;Un Sold;01/01/1970;6067;0;0;Rithvik;2;0;Good
DIVHDG;Carmudi;California;Creta;Hyundai;Hatchback;White;Automatic;5;5;Diesel;2016;6900;47842;113;25/04/2018;Un Sold;01/01/1970;6179;0;0;Rithvik;1;0;Average
P0ZUNH;Zupps;Columbus;Dzire;Maruti;Sedan;Red;Manual;5;5;Hybrid;2018;8100;47843;100;20/10/2020;Un Sold;01/01/1970;7155;0;0;Sai;1;0;Poor
6X7V0R;Carro;San Jose;Hilux;Toyota;Truck;Red;Automatic;4;2;Hybrid;2022;8200;47852;200;02/09/2017;Un Sold;01/01/1970;6555;0;0;Aditya;3;0;Excellent
AUERNE;Carousell;Philadelphia;Plato;Prazo;Convertible;Black;Automatic;2;2;Petrol;2018;9100;47852;250;16/01/2024;Un Sold;01/01/1970;7242;0;0;Hariom;5;0;Average
NXR8QH;Automart;Denver;Thar;Mahindra;SUV;Blue;Automatic;5;3;Electric;2020;9400;47862;130;28/09/2023;Un Sold;01/01/1970;8308;0;0;Karan;3;0;Excellent
3D2FF5;Oto;California;Plato;Prazo;Convertible;Red;Automatic;2;2;Petrol;2018;9100;47875;250;19/08/2024;Un Sold;01/01/1970;7812;0;0;Swathi;3;0;Excellent
GE3I1N;Carmudi;Columbus;Seltos;Kia;Hatchback;Gray;Manual;5;5;Diesel;2020;6500;47880;150;08/09/2019;Un Sold;01/01/1970;5794;0;0;Aditya;1;0;Excellent
XM6B81;Carmudi;Chicago;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Petrol;2023;7600;47883;200;12/02/2024;Un Sold;01/01/1970;6385;0;0;Karan;4;0;Excellent
92MOOS;Carmix;Detroit;Kags;Renault;SUV;White;Manual;7;5;Diesel;2016;8400;47888;175;10/12/2017;Un Sold;01/01/1970;7046;0;0;Shruthi;5;0;Good
T80XY2;Oto;Utah;Swift;Maruti;Sedan;Blue;Manual;5;4;Hybrid;2023;7600;47902;115;24/02/2015;Un Sold;01/01/1970;6883;0;0;Karan;4;0;Excellent
7HEIB7;Oto;Portland;Yodha;Tata;Truck;White;Automatic;3;2;Petrol;2017;7700;47905;100;07/02/2015;Un Sold;01/01/1970;6157;0;0;Hariom;1;0;Excellent
FHMQB7;Oto;San Jose;Hilux;Toyota;Truck;Red;Manual;4;2;Diesel;2015;8000;47912;200;28/06/2021;Un Sold;01/01/1970;6895;0;0;Aditya;3;0;Excellent
5B0LQK;Ahg;Tucson;Yodha;Tata;Truck;Blue;Manual;3;2;Diesel;2017;7800;47916;100;12/12/2015;Sold;13/01/2021;5986;6567;10;Shailaja;2;116;Average
5YCZFY;Motor;Tennessee;Seltos;Kia;Hatchback;White;Manual;5;5;Hybrid;2023;7100;47944;150;20/11/2020;Un Sold;01/01/1970;5527;0;0;Preeti;2;0;Excellent
6N7I7O;Skipper;Tennessee;Thar;Mahindra;SUV;Red;Manual;5;3;Petrol;2018;8100;47946;130;31/08/2015;Un Sold;01/01/1970;7418;0;0;Dhruv;3;0;Excellent
185OZ6;APE;New York;Creta;Hyundai;Hatchback;Gray;Automatic;5;5;Petrol;2018;6600;47979;113;10/01/2018;Un Sold;01/01/1970;5659;0;0;Vishwajeet;1;0;Good
9EQZLA;Automart;Florida;i20;Hyundai;Hatchback;Blue;Manual;4;5;Petrol;2019;6500;47988;120;17/08/2018;Un Sold;01/01/1970;5880;0;0;Aditya;4;0;Excellent
4GK1IS;Olx;Utah;Etriga;Maruti;Hatchback;White;Automatic;4;5;Electric;2015;8400;47989;103;30/07/2021;Un Sold;01/01/1970;7882;0;0;Shailaja;5;0;Good
CQSFGX;Motor;New York;Yodha;Tata;Truck;Red;Automatic;3;2;Hybrid;2022;8200;47993;100;18/07/2022;Un Sold;01/01/1970;7075;0;0;Karan;5;0;Average
UH94CC;Motor;Philadelphia;Fortuner;Toyota;SUV;Blue;Manual;8;5;Diesel;2020;8000;47997;200;15/03/2021;Un Sold;01/01/1970;7049;0;0;Supriya;3;0;Excellent
WUCEDQ;Skipper;North Carolina;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Hybrid;2022;7700;47998;100;02/11/2016;Un Sold;01/01/1970;6507;0;0;Arjuna;5;0;Excellent
RJY56X;Ahg;Chicago;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2016;8300;48002;120;27/10/2022;Un Sold;01/01/1970;7771;0;0;Shilpa;4;0;Good
RVTBWO;Trivett;Columbus;Hilux;Toyota;Truck;Black;Manual;4;2;Petrol;2020;7400;48015;200;27/12/2021;Un Sold;01/01/1970;5432;0;0;Preeti;4;0;Good
IUN9TN;Marchi;Texas;Thar;Mahindra;SUV;White;Automatic;5;3;Petrol;2020;7900;48030;130;21/06/2017;Sold;11/05/2022;6636;7382;11;Preeti;5;149;Average
E28Y43;APE;Chicago;Seltos;Kia;Hatchback;Gray;Automatic;5;5;Hybrid;2019;7500;48052;150;23/01/2015;Un Sold;01/01/1970;6722;0;0;Dhruv;4;0;Poor
MTHTU4;Cars24;San Jose;Creta;Hyundai;Hatchback;Red;Manual;5;5;Hybrid;2019;7500;48056;113;26/02/2016;Sold;18/01/2017;6861;7989;16;Vishwajeet;1;226;Excellent
Q6W9WQ;Carousell;Utah;Dzire;Maruti;Sedan;Black;Automatic;5;5;Diesel;2024;6600;48072;100;21/10/2016;Un Sold;01/01/1970;5330;0;0;Narayan;4;0;Excellent
U0BWFZ;Carsome;Denver;Etriga;Maruti;Hatchback;Black;Manual;4;5;Electric;2024;7500;48076;103;30/03/2022;Sold;07/06/2024;5878;5356;-9;Swathi;2;0;Poor
QKI8H6;Cars24;Denver;Fortuner;Toyota;SUV;Black;Automatic;8;5;Petrol;2016;8300;48085;200;04/06/2017;Un Sold;01/01/1970;7729;0;0;Ram;2;0;Excellent
E3RWPY;Zupps;California;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Diesel;2019;6600;48090;150;03/11/2020;Un Sold;01/01/1970;4787;0;0;Sai;3;0;Good
BQK6VE;Sobri;North Carolina;Thar;Mahindra;SUV;Red;Manual;5;3;Hybrid;2024;8500;48096;130;26/05/2018;Un Sold;01/01/1970;7287;0;0;Arjuna;4;0;Excellent
BV72WX;APE;Columbus;Kags;Renault;SUV;Red;Automatic;7;5;Electric;2021;9300;48097;175;25/06/2023;Un Sold;01/01/1970;7714;0;0;Shailaja;4;0;Excellent
H3854A;Carmix;Columbus;Thar;Mahindra;SUV;Blue;Manual;5;3;Diesel;2016;8400;48102;130;10/12/2023;Un Sold;01/01/1970;7102;0;0;Ram;2;0;Good
VF7ZL3;Carmix;Chicago;Swift;Maruti;Sedan;Blue;Automatic;5;4;Hybrid;2018;8100;48112;115;24/01/2021;Un Sold;01/01/1970;7309;0;0;Aarush;5;0;Poor
DCCRW9;Ahg;Madison;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Hybrid;2022;7200;48121;113;29/05/2018;Un Sold;01/01/1970;5563;0;0;Pranav;1;0;Excellent
9VI17L;Oto;Utah;Dzire;Maruti;Sedan;Red;Automatic;5;5;Hybrid;2017;8200;48126;100;26/01/2019;Un Sold;01/01/1970;6477;0;0;Dhruv;3;0;Average
OHYBFO;Motor;San Jose;Swift;Maruti;Sedan;White;Manual;5;4;Electric;2022;8200;48133;115;10/04/2022;Un Sold;01/01/1970;7117;0;0;Shilpa;3;0;Good
WBSDF2;Motor;North Carolina;Scorpio;Mahindra;SUV;Black;Manual;5;5;Hybrid;2016;9300;48136;120;10/06/2020;Un Sold;01/01/1970;8510;0;0;Shruthi;4;0;Excellent
U6MOUH;Cars24;San Jose;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2015;8400;48137;120;10/02/2020;Un Sold;01/01/1970;6738;0;0;Arjuna;2;0;Good
ZVD9ML;Olx;California;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Diesel;2017;8300;48138;200;01/09/2016;Un Sold;01/01/1970;7623;0;0;Vishwajeet;3;0;Excellent
KPSTMV;Kamkar;Madison;i20;Hyundai;Hatchback;Red;Manual;4;5;Hybrid;2021;7300;48144;120;29/06/2015;Un Sold;01/01/1970;5496;0;0;Aditya;2;0;Good
HFSIRI;Carro;Philadelphia;Seltos;Kia;Hatchback;White;Automatic;5;5;Hybrid;2021;7300;48147;150;04/08/2024;Sold;15/12/2024;6257;6732;8;Hariom;4;95;Excellent
DLYI79;Carsome;Madison;Swift;Maruti;Sedan;Blue;Automatic;5;4;Diesel;2016;7400;48150;115;11/12/2018;Un Sold;01/01/1970;5975;0;0;Krishna;3;0;Excellent
NHWPKA;Sobri;North Carolina;Etriga;Maruti;Hatchback;White;Manual;4;5;Hybrid;2016;7800;48178;103;25/01/2022;Sold;15/04/2023;6200;5167;-17;Dhruv;1;0;Excellent
BNUXBN;Oto;California;Swift;Maruti;Sedan;Black;Manual;5;4;Diesel;2020;7000;48209;115;07/12/2016;Un Sold;01/01/1970;5294;0;0;Vishwajeet;3;0;Excellent
ME61LB;Carro;Detroit;Dzire;Maruti;Sedan;Black;Automatic;5;5;Petrol;2021;6800;48225;100;06/09/2024;Un Sold;01/01/1970;5934;0;0;Shiva;5;0;Average
9CB4O3;Carmix;Chicago;Seltos;Kia;Hatchback;Red;Automatic;5;5;Diesel;2016;6900;48230;150;12/05/2021;Un Sold;01/01/1970;6095;0;0;Narayan;1;0;Good
VMYEKR;Carmudi;California;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Electric;2018;8100;48249;103;27/08/2016;Un Sold;01/01/1970;7577;0;0;Sai;4;0;Excellent
4BNPVK;Carousell;Utah;Yodha;Tata;Truck;White;Automatic;3;2;Electric;2023;8600;48249;100;25/08/2015;Un Sold;01/01/1970;6989;0;0;Arjuna;5;0;Good
1ZM497;Carmix;Utah;Etriga;Maruti;Hatchback;Red;Automatic;4;5;Hybrid;2023;7100;48251;103;01/11/2020;Un Sold;01/01/1970;6403;0;0;Pranav;3;0;Good
TT40YO;Ahg;Utah;Creta;Hyundai;Hatchback;Red;Manual;5;5;Petrol;2023;6100;48262;113;06/11/2024;Sold;17/05/2024;5382;5879;9;Narayan;5;99;Good
